2022-10-28 07:12:43+00:00,b'Lembaga otoritas PDP bertugas mengawasi pengelolaan data pribadi oleh penyelenggara sistem elektronik. Baik dari pemerintah maupun swasta. Tujuannya agar pengelolaan data pribadi tersebut sesuai dengan kriteria dalam UU PDP.\n@kemkominfo @jokowi @PlateJohnny https://t.co/JS2UaLoBjp',Spy Zone
2022-10-28 07:11:43+00:00,"b'Direktur Jenderal Aplikasi Informatika Kominfo Semuel Abrijani Pangerapan mengatakan, pengesahan UU PDP oleh Presiden pada 17 Oktober 2022 lalu menandai era baru dalam tata kelola data pribadi di ranah digital Indonesia. @WarHasNotEndYet @herman_chou73\nhttps://t.co/uzo4IFG5EQ'",Gus Jul
2022-10-28 06:36:35+00:00,"b'Usai pengesahan UU Perlindungan Data Pribadi (PDP), Kementerian Kominfo menargetkan lembaga otoritas PDP segera terbentuk dalam waktu enam bulan.\n@PlateJohnny @kemkominfo https://t.co/zuy5DR9LPs'",Ngalap Berkah Nitizen
2022-10-28 06:33:09+00:00,"b'Dengan adanya UU PDP ini, diharapkan pengelola data bisa lebih peduli dan baik dalam mengelola datanya. Kunci hal tersebut ada di lembaga yang dibentuk untuk mengawasi pengelolaan data pribadi ini.\n@PlateJohnny @kemkominfo https://t.co/YAiJXuSXnB'",Udien Marbot Official
2022-10-28 06:23:57+00:00,"b'Rincian kedua, memastikan kepatuhan thdp UU PDP dan kebijakan pengendali data pribadi atau prosesor data pribadi.\xc2\xa0Ketiga, PPDP memberikan saran mengenai dampak perlindungan data pribadi dan mengendalikan data pribadi.\n@kemkominfo\n@PlateJohnny\nhttps://t.co/AW2Ia7xzxu'",Barak Ardian
2022-10-28 06:23:13+00:00,"b'Dengan adanya UU PDP ini, smga pengelola data bisa lebih peduli dan baik dalam mengelola datanya. Kunci hal tersebut ada di lembaga yang dibentuk untuk mengawasi pengelolaan data pribadi ini.\n\n@kemkominfo \n@PlateJohnny https://t.co/aedgc5kzIA'",Nini Tulalit 🇲🇨🇲🇨🇲🇨
2022-10-28 06:20:41+00:00,b'PPDP bertugas menginformasikan dan memberikan saran kepada pengendali data pribadi atau prosesor data pribadi agar mematuhi ketentuan dalam UU PDP.\n@PlateJohnny \n@kemkominfo \nhttps://t.co/v04Q9O2bl1',Garuda
2022-10-28 06:19:34+00:00,b'Menurut hitungan kominfo setidaknya di Indonesia itu butuh 140 ribu PPDP. Tugas PPDP ini nantinya sebagai internal compliance.\n@PlateJohnny \n@kemkominfo \nhttps://t.co/MiE81fqiAh',Gajah Mada
2022-10-28 06:17:59+00:00,"b'Dirjen Aplikasi Informatika Kementerian Komunikasi dan Informatika  Semuel Abrijani Pangerapan mengatakan, diterbitkannya Undang-Undang Perlindungan Data Pribadi atau UU PDP mampu menciptakan banyak profesi baru.\n@PlateJohnny \n@kemkominfo \nhttps://t.co/rs6EhJg3jN'",Babe
2022-10-28 06:15:00+00:00,"b'Harus ada upaya untuk memastikan keamanan siber terjaga dengan baik. Hal ini sudah diatur di dalam UU PDP, di mana PSE harus mempunyai Data Protection Officer (DPO).\nhttps://t.co/LirMCeLUoS'",HukumOnline
2022-10-28 04:26:37+00:00,"b'@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Semuel Abrijani Pangerapan mengatakan, diterbitkannya Undang-Undang Perlindungan Data Pribadi atau UU PDP mampu menciptakan banyak profesi baru.\n@PlateJohnny @kemkominfo'",Udien Marbot Official
2022-10-28 01:54:38+00:00,b'@hyang_wisnu @kemkominfo @jokowi @PlateJohnny PDP bertugas menginformasikan dan memberikan saran kepada pengendali data pribadi atau prosesor data pribadi agar mematuhi ketentuan dalam UU PDP.  @PlateJohnny @kemkominfo',kiw !army jfb
2022-10-28 01:47:58+00:00,b'@hyang_wisnu @kemkominfo @jokowi @PlateJohnny luar biasa manfaatnya UU PDP. @PlateJohnny @kemkominfo',Miwa
2022-10-28 01:39:19+00:00,"b'Selain menciptakan peluang kerja, UU PDP akan memperkuat kepercayaan dan rekognisi terhadap kepemimpinan Indonesia dlm tata kelola data global. Indonesia menjadi negara ke-5 di ASEAN yg pny payung hukum perlindungan data pribadi.\n@kemkominfo\n@PlateJohnny\nhttps://t.co/mA8pWiqxcN'",Nini Tulalit 🇲🇨🇲🇨🇲🇨
2022-10-28 01:35:44+00:00,b'@hyang_wisnu @kemkominfo @jokowi @PlateJohnny efek positifnya mulai terasa dari UU PDP. @PlateJohnny @kemkominfo',Raavana
2022-10-28 00:56:42+00:00,b'UU PDP akan memperkuat kepercayaan dan rekognisi terhadap kepemimpinan Indonesia dalam tata kelola data global. Indonesia menjadi negara ke-5 di ASEAN yang punya payung hukum perlindungan data pribadi.\n@kemkominfo @jokowi @PlateJohnny\nhttps://t.co/HdUpCNSHT0',Spy Zone
2022-10-28 00:55:28+00:00,"b'Rincian tugas PPDP yang pertama, PPDP bertugas menginformasikan dan memberikan saran kepada pengendali data pribadi atau prosesor data pribadi agar mematuhi ketentuan dalam UU PDP.\n@kemkominfo @jokowi @PlateJohnny\nhttps://t.co/TIzxTN8NOd'",Ary Prasetyo
2022-10-28 00:54:16+00:00,b'Dengan diterbitkannya Undang-Undang Perlindungan Data Pribadi atau UU PDP mampu menciptakan banyak profesi baru.\n\n@kemkominfo @jokowi @PlateJohnny\nhttps://t.co/EtarM3PW8c',Ary Prasetyo
2022-10-28 00:40:01+00:00,"b'Xynexis International Gelar Simposium IDPPS 2002 Yogyakarta, Berbagai Industri Kumpul Bahas UU PDP https://t.co/dC2D1MHGqR'",Warta Ekonomi
2022-10-27 23:54:11+00:00,"b'Dirjen Aptika Kominfo: UU PDP Mampu Ciptakan Tenaga Kerja Baru\n\nSemuel Abrijani Pangerapan mengatakan, diterbitkannya Undang-Undang Perlindungan Data Pribadi atau UU PDP mampu menciptakan banyak profesi baru.\n@kemkominfo @jokowi @PlateJohnny https://t.co/ozmCHCuq1J'",Batara Wisnu
2022-10-27 17:26:04+00:00,b'@trmscpr bisa dilaporin pake uu pdp ga sih?',Envy
2022-10-27 13:43:01+00:00,"b'Dirjen Aplikasi Informatika Kementerian Komunikasi dan Informatika (Kominfo) Semuel Abrijani Pangerapan mengatakan, diterbitkannya Undang-Undang Perlindungan Data Pribadi atau UU PDP mampu menciptakan banyak profesi baru. @SydneyX5w @FaGtng @Aryprasetyo85\nhttps://t.co/vi9hI0E7js'",Diana Aurora
2022-10-27 13:06:18+00:00,"b'Diteken Jokowi, Langgar UU PDP Bisa Dipidana 6 Tahun https://t.co/rkweRZwqnd'",Gizmologi.ID
2022-10-27 11:08:19+00:00,b'@hyang_wisnu @kemkominfo UU PDP ini diterbitkan untuk menjamin hak warga negara atas pelindungan data pribadi. \n@PlateJohnny @kemkominfo',Dwie
2022-10-27 11:07:48+00:00,b'UU PDP ini diterbitkan untuk menjamin hak warga negara atas pelindungan data pribadi. Johnny Plate @kemkominfo https://t.co/Csfwz55rlo',Dwie
2022-10-27 10:03:21+00:00,b'Undang-undang Perlindungan Data Pribadi (UU PDP) setidaknya memuat empat pelanggaran yang bisa dikenakan sanksi pidana. https://t.co/7JL7JrRhUS',Koran Gala
2022-10-27 09:34:32+00:00,"b'Menjadi Acuan UU PDP, Bagaimana Aturan Pelindungan Data Pribadi di\xc2\xa0GDPR? https://t.co/WF3IcemEk4'",kliklegal.id
2022-10-27 09:17:41+00:00,b'Doxing adalah praktik menyebarkan data pribadi orang lain.  https://t.co/UDcQGYAvvn',Republika.co.id
2022-10-27 08:29:08+00:00,b'UU PDP mengatur sedikitnya empat pelanggaran yang bisa dipidana https://t.co/kMPePsrkgX',ANTARASULSEL.Com
2022-10-27 08:15:00+00:00,b'KIP siap melaksanakan substansi UU PDP terkait badan publik.\nhttps://t.co/1Tote7SNjU',HukumOnline
2022-10-27 08:10:27+00:00,b'UU PDP Tandai Era Baru Tata Kelola Data Pribadi https://t.co/UeOHBlgKsw',Investor Daily
2022-10-27 08:05:25+00:00,b'Pemerintah telah mengesahkan Undang-Undang Pelindungan Data Pribadi (RUU PDP) yang mengatur berbagai aspek persyaratan pelindungan yang harus diterapkan.  \n\n#RUUpdp #Perlindungandatapribadi #lampungpostid\nhttps://t.co/r5stbeH8ZN',LampungPostId
2022-10-27 07:55:06+00:00,b'UU PDP amanatkan lembaga penyelenggaraan data pribadi yang bertanggung ke presiden. https://t.co/II07BGcCVS',Republika.co.id
2022-10-27 07:40:00+00:00,b'Perusahaan jasa ekspedisi wajib untuk melindungi data pribadi pelanggannya. Simak bagaimana bunyi ketentuan pelindungan data pribadi bagi perusahaan jasa ekspedisi menurut UU ITE dan UU PDP lewat artikel berikut:\nhttps://t.co/jsTMUAGNpt',Klinik Hukumonline
2022-10-27 06:01:44+00:00,b'UU Perlindungan Data Pribadi (PDP) Masih Perlu Pembahasan Lebih Jelas  https://t.co/pBjCn3e5AC',Media Indonesia
2022-10-27 04:39:57+00:00,"b'@hyang_wisnu @kemkominfo Dengan adanya UU PDP, akan semakin jelas aturan tentang pelindungan data pribadi.\n@kemkominfo @PlateJohnny'",Rani
2022-10-27 04:38:54+00:00,b'Mempersiapkan Perpres dan aturan turunan UU PDP https://t.co/NpFJpWLZ3E',Rani
2022-10-27 04:38:01+00:00,b'@hyang_wisnu @kemkominfo Aturan turunan UU PDP supaya masyarakat semakin banyak yang sadar untuk melindungi data pribadi.\n@kemkominfo @PlateJohnny',Radhitma
2022-10-27 04:36:01+00:00,"b'Menkominfo @PlateJohnny juga menyebutkan, pemerintah juga akan menggelar konsultasi publik dalam penyusunan aturan turunan UU PDP. https://t.co/m3RfMG4Hih'",Radhitma
2022-10-27 04:33:13+00:00,b'Perpres dan aturan turunan UU PDP sedang dipersiapkan pemerintah https://t.co/qNlbr5Pm2e',Banyu Biru
2022-10-27 04:29:52+00:00,b'Pemerintah menyiapkan Perpres dan aturan turunan UU PDP https://t.co/YtD0kyQY1Y',Semoga Abadi
2022-10-27 03:00:19+00:00,"b'Harus ada upaya untuk memastikan keamanan sibernya terjaga dengan baik. Itu juga sudah diatur di dalam Undang-Undang Pelindungan Data Pribadi (UU PDP), PSE harus mempunyai Data Protection Officer (DPO),\n@kemkominfo @jokowi @PlateJohnny https://t.co/XZ7gXY7typ'",Ary Prasetyo
2022-10-27 02:59:46+00:00,"b'Webinar DPN PERADI dan PT PPHBI \xe2\x80\x9cKupas Tuntas Perlindungan Data Pribadi Ditinjau dari UU PDP Terbaru\xe2\x80\x9d\n\nMore info:\n(021) 3917446, 315 2090/91\n085773355787 (Whatsapp)\ninfo@pphbi.com\n\n#peradi #webinar #pphbi #traininghukum\n#pelatihanhukum #shortcourses https://t.co/BGwSXkh5FD'",PPHBI Training Info
2022-10-27 00:31:00+00:00,"b'Pasca UU PDP Diteken Presiden Jokowi, Pakar TI Minta Lembaga PDP Dibentuk https://t.co/Je1dTkKC6h via @IndoChannel'",Heru Sutadi
2022-10-26 16:06:24+00:00,b'Pakar Teknologi Informatika Dukung UU PDP https://t.co/4CqGtidbwI',Heru Sutadi
2022-10-26 16:05:06+00:00,"b'Pasca UU PDP Diteken Presiden Jokowi, Pakar TI Minta Lembaga PDP Dibentuk https://t.co/Je1dTkssS9 via @IndoChannel'",Heru Sutadi
2022-10-26 12:20:00+00:00,b'Perusahaan jasa ekspedisi wajib untuk melindungi data pribadi pelanggannya. Simak bagaimana bunyi ketentuan pelindungan data pribadi bagi perusahaan jasa ekspedisi menurut UU ITE dan UU PDP lewat artikel berikut:\nhttps://t.co/jsTMUApc0T',Klinik Hukumonline
2022-10-26 10:21:17+00:00,"b'Seperti yang sudah tertulis dalam UU PDP, diperlukan Petugas/Pejabat Pelindungan Data Pribadi (PPDP) untuk memastikan pemrosesan Data Pribadi sesuai dengan regulasi yang berlaku.'",Japri Indonesia
2022-10-26 10:21:17+00:00,"b'#Japfriend, ternyata benar adanya lho bahwa dengan adanya UU PDP, hal tersebut dapat membuka lapangan kerja baru! https://t.co/EuL4KQmLAA'",Japri Indonesia
2022-10-26 09:17:03+00:00,b'Hemi Lavour Febrinandez menilai beberapa ketentuan dalam UU PDP berpotensi menimbulkan masalah ke depan seperti pembentukan Lembaga Perlindungan Data Pribadi. #perlindungandatapribadi https://t.co/VvzOelV28r',JPNN.com
2022-10-26 08:30:00+00:00,"b'Otoritas PDP bertugas untuk mengawasi pengelolaan data pribadi oleh penyelenggara sistem elektronik, baik pemerintah dan swasta agar memenuhi kriteria dalam UU PDP.\nhttps://t.co/7z0kX7NqFk'",HukumOnline
2022-10-26 07:40:51+00:00,"b'@satriadjenar Pasal 68 dengan sengaja membuat Data Pribadi palsu atau memalsukan Data Pribadi dengan maksud untuk menguntungkan diri sendiri atau orang lain yang dapat mengakibatkan kerugian bagi orang lain, pidana penjara 6 (enam) tahun atau pidana denda Rp6.000.000.000,00. UU PDP'",deBrite
2022-10-26 03:57:55+00:00,"b'Bisa ditebak, ujung-ujungnya ya \nhttps://t.co/kSEMJoCL93'",CakKhum
2022-10-26 03:50:49+00:00,b'@NingtyasSusan Yep betul kalo harus disahkan UU PDP',Faris Ahmad Doni
2022-10-26 02:22:16+00:00,"b'Webinar DPN PERADI dan PT PPHBI \xe2\x80\x9cKupas Tuntas Perlindungan Data Pribadi Ditinjau dari UU PDP Terbaru\xe2\x80\x9d\n\nMore info:\n(021) 3917446, 315 2090/91\n085773355787 (Whatsapp)\ninfo@pphbi.com\n\n#peradi #webinar #pphbi #traininghukum\n#pelatihanhukum #shortcourses https://t.co/yOsacnOSX9'",PPHBI Training Info
2022-10-26 00:25:54+00:00,b'napak tilas bssn\nhttps://t.co/ljpEd0ostB https://t.co/rRsXsRpqcJ',RAKYAT BERSATU MELAWAN KOMUNIS IMPERIALIS
2022-10-26 00:25:04+00:00,b'@detikcom ikut jejak bssn\nhttps://t.co/ljpEd0ostB',RAKYAT BERSATU MELAWAN KOMUNIS IMPERIALIS
2022-10-25 13:56:08+00:00,"b'UU PDP Berlaku, Kapan Lembaga Pengawas Dibentuk? https://t.co/cSXjOu9plQ'",CNN Indonesia
2022-10-25 13:07:20+00:00,b'SAH : Indonesia Mempunyai Produk Hukum UU Perlindungan Data Pribadi https://t.co/epZDu2iiBk',Teknokrat IT
2022-10-25 12:59:41+00:00,b'UU Pelindungan Data Pribadi (UU PDP) telah disahkan pada pertengahan September lalu. Pakar keamanan mendesak agar pemerintah segera membentuk lembaga PDP. https://t.co/IFMZvaNAzt',detikinet
2022-10-25 11:15:00+00:00,"b'Dalam melakukan kegiatan usaha, adakah kewajiban perusahaan jasa ekspedisi untuk melindungi data pribadi konsumennya? Simak ketentuan pelindungan data pribadi pengguna jasa ekspedisi menurut UU ITE dan UU PDP lewat artikel berikut:\nhttps://t.co/jsTMUAGNpt'",Klinik Hukumonline
2022-10-25 10:15:00+00:00,b'Tugas dan tanggung jawab Lembaga Pelindungan Data Pribadi akan dielaborasi secara lebih detail dalam peraturan turunan dari UU PDP.\nhttps://t.co/tCX5TIvfAX',HukumOnline
2022-10-25 09:45:00+00:00,"b'20 September 2022, RUU PDP resmi disahkan menjadi undang-undang. Hal ini menjadi babak baru dalam perkembangan pengaturan mengenai pelindungan data pribadi di Indonesia. \nhttps://t.co/zCSjDzht4X'",HukumOnline
2022-10-25 07:45:00+00:00,"b'Mengenal tantangan merumuskan aturan turunan UU PDP, Hukumonline menggelar survei Indonesian In-House Counsel Awards 2022 dan Indonesia Pro Bono Awards 2022, serta perlunya literasi jasa keuangan untuk mencegah kasus investasi bodong.\nhttps://t.co/TR34a0qvRU'",HukumOnline
2022-10-25 07:39:33+00:00,b'Jenis-jenis data pribadi menurut UU Perlindungan Data Pribadi (PDP) yang diresmikan pada 20 September 2022. https://t.co/km2QN2Gy2P',Badan Pendapatan Daerah Kota Bekasi
2022-10-25 02:22:37+00:00,"b'Webinar DPN PERADI dan PT PPHBI \xe2\x80\x9cKupas Tuntas Perlindungan Data Pribadi Ditinjau dari UU PDP Terbaru\xe2\x80\x9d\n\nMore info:\n(021) 3917446, 315 2090/91\n085773355787 (Whatsapp)\ninfo@pphbi.com\n\n#peradi #webinar #pphbi #traininghukum\n#pelatihanhukum #shortcourses https://t.co/Eefd65V8ub'",PPHBI Training Info
2022-10-24 22:40:08+00:00,b'@hyang_wisnu @kemkominfo Pentingnya UU PDP untuk menjaga keamanan data pribadi untuk perseorangan ataupun negara\n@kemkominfo @PlateJohnny',Kaka🇮🇩
2022-10-24 22:38:02+00:00,b'Pemerintah Siapkan Perpres dan Aturan Turunan UU PDP\n@kemkominfo @PlateJohnny https://t.co/rka7TjJcVN',Kaka🇮🇩
2022-10-24 13:59:28+00:00,b'Pemerintah mengharapkan partisipasi masyarakat berupa saran dan masukan dalam penyusunan PERPRES dan aturan turunan Undang-Undang Nomor 27 tahun 2022 tentang Pelindungan Data Pribadi (PDP). \n\n@kemkominfo \n@PlateJohnny \n\nhttps://t.co/IGg24waVtF',Nini Tulalit 🇲🇨🇲🇨🇲🇨
2022-10-24 09:05:03+00:00,"b'Undang-Undang (UU) Pelindungan Data Pribadi (PDP) telah disetujui bersama oleh DPR dan Presiden. Dengan disahkannya RUU PDP, pemerintah akan melaksanakan pengawasan terhadap tata kelola data pribadi. https://t.co/wj4tdG6J0s'",Databoks Indonesia
2022-10-24 08:30:00+00:00,b'Industri jasa keuangan termasuk dalam ruang lingkup UU Pelindungan Data Pribadi (PDP).\nhttps://t.co/smWGY4t3q6',HukumOnline
2022-10-24 07:51:02+00:00,"b'#Japfriend, seringkali kita mendengar istilah Data Pribadi, tetapi kalian tahu tidak sih definisi sebenarnya dari Data Pribadi dalam UU PDP itu sendiri?\n\nPahami dulu yuk definisi yang paling tepat dari Data Pribadi berikut ini! https://t.co/yDFgqXF4yH'",Japri Indonesia
2022-10-24 06:55:58+00:00,"b'Tugas Mata Kuliah ; Komunikasi Politik \n\nIndonesia telah memiliki Undang-Undang Nomor 27 Tahun 2022 tentang Pelindungan Data Pribadi (UU PDP) tersendiri. lalu, apakah UU PDP bisa membawa keamanan untuk warga negara Indonesia? https://t.co/rW3D5RaSqK'",akun tulis ajha sie
2022-10-24 05:15:00+00:00,"b'Lulusan ilmu hukum didorong lirik bidang HAM, mengenali lokasi penugasan menjadi hakim, 3 tanggung jawab negara tuntaskan pelanggaran HAM berat turut dibahas Hukumonline.\nhttps://t.co/Nh0axjbr60'",HukumOnline
2022-10-24 05:03:00+00:00,"b'Diterangkan oleh \nMenkominfo @PlateJohnny,\nSaat ini Pemerintah tengah \nMenyiapkan Perpres \ndan Aturan\xc2\xb2\nSebagai turunan UU PDP \n\n@kemkominfo \n\nhttps://t.co/kj1H7OGPPd'",Wempy 𝙼𝚒𝚐𝚊™
2022-10-24 02:28:28+00:00,"b'Pasal 2 UU PDP menjelaskan tentang aturan UU yang berlaku untuk setiap orang, badan publik, dan organisasi internasional. Berikut ketentuannya:'",Dukcapil Kota Mojokerto
2022-10-24 02:27:08+00:00,"b'Jakarta - Presiden Joko Widodo (Jokowi) resmi menandatangani UU Perlindungan Data Pribadi. UU itu diberi nomor 27 tahun 2022.\nUU PDP diteken Jokowi pada 17 Oktober 2022 sebagaimana dilihat detikcom dalam salinannya, Selasa (18/10/2022). UU itu terdiri dari 76 pasal. https://t.co/KZ4FQMl6mG'",Dukcapil Kota Mojokerto
2022-10-24 02:00:01+00:00,"b'Direktur Eksekutif Elsam, Wahyudi Djafar mengatakan, ada masalah dalam bentuk lembaga yang diatur dalam UU PDP. \n\nposisi lembaga yang berada di rumpun eksekutif akan menimbulkan keraguan publik saat negara melakukan pelanggaran pengelolaan data pribadi.\n\nhttps://t.co/qQDNkIxLhO'",tirtoid
2022-10-23 19:14:43+00:00,b'UU PDP (perlindungan data pribadi) disahkan tgl 20.09.2022 | ada yg lebih penting dr dapet duit yaitu manage duit dan mindset ofc! | Surely I Can',Tarishayn
2022-10-23 15:28:21+00:00,"b'Menteri Komunikasi dan Informatika (Menkominfo) @PlateJohnny mengatakan, pemerintah sedang menyiapkan peraturan presiden dan aturan turunan dari Undang-Undang Nomor 27 tahun 2022 tentang Pelindungan Data Pribadi (PDP).\n@jokowi\n@kemkominfo\n https://t.co/BStqvslb5j https://t.co/TEvDeBrvkh'",𝐕𝐢𝐚𝐧𝐢
2022-10-23 15:21:22+00:00,"b'Menkominfo Johnny Plate mengatakan, Pemerintah Siapkan Perpres dan Aturan Turunan UU PDP\n@PlateJohnny \n@kemkominfo \n\nhttps://t.co/EfxxaugStN'",Jifi 
2022-10-23 11:00:01+00:00,b'Jokowi resmi meneken UU Perlindungan Data Pribadi (PDP) @kontanNews https://t.co/3d684aRyA7',Heru Sutadi
2022-10-23 08:21:31+00:00,b'@onnowpurbo Ada pasal karetnya nggak nih? kabarnya spil nama lengkap sama jenis kelamin bisa kena uu pdp https://t.co/ktkHiVfr2L',ekow
2022-10-23 03:38:46+00:00,"b'Sementara itu, Bintang Rajapasha selaku Ketua Kantor Media dan Informasi Badan Eksekutif Muda (BEM) Universitas Diponegoro menyampaikan harapannya pada Kominfo melalui UU PDP yang telah disahkan. \n\nBaca selengkapnya di https://t.co/okoNmHCpmM'",LPM OPINI FISIP
2022-10-23 03:38:43+00:00,b'[ARTIKEL]\n\nUU PDP: Apresiasi dan Kritik di Balik Pengesahannya\n\nPada 20 September 2022 Rancangan Undang-Undang Pelindungan Data Pribadi (RUU PDP) telah disahkan menjadi undang-undang. https://t.co/K95pGYPfgt',LPM OPINI FISIP
2022-10-22 23:06:03+00:00,b'Naskah UU 27/2022 Perlindungan Data Pribadi (PDP)\n\nhttps://t.co/3MPP9wVsEL',Onno W. Purbo
2022-10-22 11:36:45+00:00,b'@hyang_wisnu @kemkominfo Semoga Pepres dan Aturan Turunan UU PDP ini bisa segera diselesaikan \xf0\x9f\x91\x8d @kemkominfo @PlateJohnny',Lagi Diet 🤧
2022-10-22 11:35:19+00:00,b'Pemerintah akan melakukan konsultasi publik mengenai persiapan pepres dan aturan turunan UU PDP \xf0\x9f\x91\x8d https://t.co/fcYsaB33ME',Lagi Diet 🤧
2022-10-22 07:53:53+00:00,"b'@kemkominfo @PlateJohnny : selain menyiapkan Perpres dan aturan turunan UU PDP, pemerintah juga akan menggelar konsultasi publik dalam penyusunan aturan turunan UU PDP.\nhttps://t.co/L8Tn6IOwXY'",Lala
